	etytr	indicator	alp	er-cv	leukocyty	hbver	alt	trombocyty	ast	weight	ssn	relationship	hematokrit	smoker	hemoglobin	erytrocyty	name
5011	5.70354	1.00000	68.24919	37.27737	5.55109	2.99176	12.95956	7.44752	82.29523	42.68352	157-90-2649	single	7.27744	no	5.15702	6.81539	Sherry Price
5012	5.57708	0.00000	78.70360	53.34019	2.69282	6.52686	5.51117	5.76132	62.71771	4.44344	775-64-1733	married	6.58158	no	6.97062	3.86571	Daniel Watts
5013	6.66865	1.00000	18.94088	54.77700	6.12512	7.06539	7.86054	6.90156	68.96691	77.83885	258-06-5059	single	5.46632	Y	3.78050	4.06212	Chase Sawyer
5014	4.78853	0.00000	70.70972	75.53910	4.65721	4.55495	9.42255	6.32941	74.38952	88.33691	896-94-1972	divoced	5.16454	N	7.33524	6.23285	Nicole Atkins
5015	5.51014	0.00000	46.39732	30.22894	4.56921	6.78040	7.11776	5.53691	59.20818	24.83815	336-79-3172	divoced	7.28115	no	8.06693	4.82480	Jeffrey Schmidt
5016	6.93394	0.00000	37.17766	46.44416	1.88745	3.29827	9.65410	7.28436	70.39464	36.29040	891-76-6067	widowed	6.08690	no	8.21430	4.28105	Robert Barton
5017	6.45041	1.00000	73.56335	49.98649	4.68465	8.02875	7.46061	4.82728	76.99857	42.74066	350-37-6409	married	5.81337	no	5.38752	4.95280	Bryan Perez
5018	6.44603	1.00000	89.54554	69.49095	8.52700	4.44731	11.73781	7.54168	76.91609	113.08256	448-23-9963	single	5.83625	no	6.12482	4.50539	Sarah Erickson
5019	7.67382	0.00000	56.27044	39.78713	2.55655	6.09008	7.27992	7.05459	78.88795	114.01858	696-74-1287	divoced	5.56213	N	7.77076	6.45405	Stephen Morales
5020	7.81958	1.00000	79.41955	56.94581	7.88486	6.97861	5.09061	5.22204	71.12522	37.78792	373-02-6848	widowed	5.81293	no	12.06644	5.69367	Erika Lowery
5021	7.44335	1.00000	24.37260	47.71977	4.30638	8.32548	12.13342	5.62045	80.36564	65.14823	718-89-5667	divoced	6.16047	Y	3.90343	5.98007	Patrick Payne
5022	5.95159	1.00000	75.76744	48.97705	4.17344	7.05764	4.56399	6.63399	77.27130	81.74644	053-34-6109	separated	6.42329	no	5.16196	4.86473	David Nelson
5023	5.50984	1.00000	40.72031	42.08009	4.36417	6.91625	12.78825	7.31188	72.76254	56.59791	379-48-6726	married	5.06023	yes	4.67175	6.30488	Mr. John Hayes V
5024	6.86243	0.00000	34.33794	54.32744	4.87383	8.02331	7.97655	3.93916	68.18462	81.21118	522-41-3678	divoced	5.23754	Y	8.44045	5.82469	Nicole Jones
5025	5.52202	0.00000	89.59838	56.42404	5.46556	3.65352	21.38847	7.62605	83.76700	82.88087	371-04-4470	nop	6.67090	no	6.70623	8.19893	Courtney Morales
5026	6.08373	0.00000	53.05513	67.65837	4.88215	7.32780	11.30927	4.46168	72.53645	85.75972	785-71-7127	divoced	6.58644	N	7.76826	6.35121	Brooke Griffin
5027	6.56927	1.00000	81.23404	43.22522	6.88672	3.90652	11.29423	6.75293	83.81629	49.97286	132-59-2756	nop	5.09268	no	6.99150	6.41953	Timothy Lyons
5028	4.57587	0.00000	71.23450	65.22010	6.42441	5.42937	9.18674	5.22127	67.93681	72.29824	733-39-4359	single	5.38942	N	5.30402	5.92232	Sharon Smith
5029	6.90674	0.00000	64.29556	80.06628	5.34994	6.30022	6.23280	5.36223	71.58011	151.53993	412-18-6489	divoced	5.05607	yes	7.38989	4.59673	Jordan Little
5030	2.97565	1.00000	66.56562	52.71472	7.75987	6.31805	12.71981	7.46150	63.02769	103.06169	209-04-2399	divoced	4.78745	no	7.28882	4.37600	Joseph Garza
5031	4.91013	1.00000	78.65199	54.82362	5.29031	6.00715	7.15296	7.85060	62.69997	81.56273	489-35-0999	married	5.62487	no	5.23137	6.47880	Shirley Thomas
5032	5.14944	1.00000	67.30531	49.03996	4.87306	2.15934	7.54017	7.46132	73.98083	40.79778	526-88-6096	separated	5.37364	yes	5.05657	5.59833	Todd Mcdonald
5033	5.18692	1.00000	6.61395	61.30187	6.96599	4.44772	9.89429	5.64424	91.06466	126.98946	361-29-9984	single	6.41816	Y	9.35142	5.38176	Adam Moran
5034	5.09987	1.00000	63.86929	34.42437	4.48071	6.79097	4.79594	7.24955	60.55635	65.23209	871-18-7543	widowed	5.45107	yes	5.02431	5.30180	Jordan Johnson
5035	6.22465	0.00000	23.42313	59.43230	3.06658	4.77226	6.01461	6.49469	79.17967	97.19232	478-45-7895	divoced	4.94786	no	8.65469	5.70632	Melissa Peterson
5036	5.64101	1.00000	81.23412	47.71496	4.61830	2.39330	15.48474	6.25931	68.82089	66.19176	708-04-8772	divoced	5.24296	no	6.95054	7.89106	Christopher Buckley
5037	6.85265	1.00000	84.05870	39.90203	6.76212	4.33027	5.51562	7.56586	68.76141	77.65931	585-63-3124	divoced	8.27996	Y	6.27850	4.29036	Mr. Cameron Lara
5038	6.90726	1.00000	46.94683	48.61022	6.23566	4.94065	6.20306	6.52493	72.92582	78.13269	865-23-8533	separated	5.99895	Y	8.03161	5.63245	Beth Stark
5039	4.87313	0.00000	50.44963	34.03691	5.52800	7.93827	3.02432	3.55778	75.55476	105.45744	643-62-7830	married	5.44323	no	7.91580	3.86277	Charles Garcia
5040	7.44688	1.00000	80.91967	39.83620	3.63433	5.78910	4.87765	7.86934	74.72154	52.48366	269-60-4847	single	5.24511	no	6.54413	4.54567	Mr. Stephen Ball
5041	5.03634	0.00000	75.63007	38.47186	3.89103	7.41385	5.31051		65.53644	32.45562	038-98-2129	married	4.65717	Y	7.43680	5.90642	Andrew Bates
5042	4.72468	1.00000	43.09723	51.98408	6.11979	6.69285	14.77267	6.66865	73.61055	71.91061	622-02-8865	nop	8.25209	Y	4.49686	7.21884	James Johnson
5043	6.64881	1.00000	88.19204	36.31288	7.35706	3.74833	8.96324	7.72232	67.69261	72.05815	564-61-4958	nop	5.72269	yes	5.68113	6.07720	Michael Sandoval
5044	6.70376	1.00000	26.30104	60.86215	3.86216	8.36951	12.63676	5.79018	71.53994	109.93685	590-58-3148	single	5.13603	Y	4.04274	7.17673	Jennifer White
5045	5.41528	0.00000	42.94348	70.31837	5.47648	7.17236	13.92763	4.70233	72.50876	66.54122	120-60-2431	married	4.80134	no	8.08896	7.18310	Natalie Duncan
5046	6.79831	0.00000	72.46528	50.47306	5.66558	6.23206	7.65510	5.40998	70.42446	-10.92883	433-97-4004	divoced	5.73467	Y	7.23590	5.53139	Richard Johnston
5047	8.20038	0.00000	91.32014	44.42364	5.34699	3.32233	6.11331	6.71249	79.53153	63.50878	497-63-8260	nop	4.77516	no	6.18682	2.35768	Joseph Robertson
5048	4.23652	0.00000	83.22150	48.38864	6.12516	6.71803	8.40980	3.82791	83.24134	-32.78682	724-55-2734	married	5.64776	no	5.91019	4.93918	Walter Bailey
5049	5.28161	1.00000	59.64559	60.67212	5.07221	7.09782	6.81896	6.33595	77.18081	107.72398	011-38-1168	married	7.03862	no	4.94578	6.48454	Meghan Garner
5050	6.90402	1.00000	29.45685	45.62687	3.54033	7.80942	10.76227	6.30210	79.89647	83.03366	353-98-7464	married	6.05348	yes	3.95658	7.21977	Scott Farmer
5051	6.77432	1.00000	24.99409	41.57203	3.50394	8.10714	7.64422	7.79820	80.65086	46.28218	874-93-6641	divoced	4.81142	Y	2.45106	5.40748	Connor Johnson
5052	5.96344	1.00000	92.14912	50.43699	6.32745	2.63418	9.04921	7.02079	86.62304	56.76673	386-31-7807	divoced	4.61288	no	6.12145	2.86882	Angela Flores
5053	6.29870	1.00000	91.59650	71.44808	5.74256	4.70569	12.03867	7.33963	65.54013	-2.68291	634-61-6759	widowed	6.26490	no	5.95739	6.08266	Tracy Lee
5054	5.51459	0.00000	65.25511	49.54250	4.73432	4.98635	5.86128	7.26184	64.26660	35.42314	843-01-8028	nop	5.32172	Y	7.42115	5.15214	Joseph Schmidt
5055	7.03329	1.00000	72.34662	59.21328	4.59551	7.09324	12.77673	6.37086	68.89030	78.19059	459-23-1128	nop	6.62130	yes	5.32835	6.49505	Joseph Hall
5056	5.97670	0.00000	77.27326	26.35443	5.37134	6.62036	12.51452	4.14909	77.83664	76.79442	603-04-3767	divoced	4.22422	no	5.53486	6.39721	Paul Anderson
5057	3.76700	1.00000	83.57127	70.56149	7.11178	3.85248	9.90439	7.19479	81.06205	133.78841	665-44-4387	single	5.78389	no	6.01744	6.85969	Anthony Richardson
5058	5.26024	0.00000	83.29845	34.86832	3.87424	5.85294	12.06895	6.12337	63.48057	68.03801	429-22-8147	single	4.32120	no	6.66332	6.04751	Ryan Manning
5059	6.17399	1.00000	83.35007	24.89872	3.28410	6.95738	8.20212	6.11898	54.31197	37.90874	552-60-4975	single	5.64620	Y	6.68277	6.99281	Melissa Williams
5060	7.35151	1.00000	14.77562	38.33438	4.58072	3.04131	7.13227	4.77732	70.44307	47.69353	828-51-2556	single	7.43939	no	9.65636	5.64762	Candace Mathis
5061	4.74464	0.00000	48.05759	66.82847	5.05374	5.73685	9.67214	6.54373	81.44494	108.42978	369-65-1239	married	5.54746	Y	7.96533	6.40848	Erica Cook
5062	6.07615	1.00000	64.57178	49.25607	9.61761	4.90788	13.75321	8.38929	64.95027	86.30619	336-36-2960	single	6.46389	no	5.24590	6.86480	Joshua Morris
5063	4.73607	1.00000	69.57271	42.86435	4.65436	6.71732	13.64311	7.23964	61.08789	68.91750	395-63-3745	divoced	5.08392	no	5.34391	6.66917	Gary Sims
5064	5.96950	1.00000	82.28864	53.10772	6.27660	3.46105	7.39279	7.10685	65.32926	108.19628	650-39-6160	married	8.54929	no	5.81929	4.64546	Emily Robinson
5065	6.11828	0.00000	81.44899	58.22286	5.21947	4.23374	7.30047	7.04029	73.33112	39.05906	867-49-5278	married	6.09442	no	6.26300	6.12165	Cindy Wolfe
5066	6.88483	1.00000	35.37703	63.80885	5.18266	6.05978	8.13524	8.41009	75.24794	19.64770	106-03-7548	single	4.99928	Y	4.29147	5.00823	Zachary Cruz
5067	5.13585	1.00000	64.17104	69.68043	6.23719	3.37399	4.74431	6.37203	59.31558	114.64366	261-72-4523	widowed	4.77764	no	7.49815	5.01883	Tracey Cummings
5068	6.80928	0.00000	87.40620	52.31991	4.51449	4.28754	12.03364	9.71444	71.41891	76.56240	139-97-0509	single	5.68126	no	5.92011	6.21616	Jennifer Roberson
5069	5.02299	0.00000	60.22568	50.44875	3.82112	5.31203	12.52920	5.84687	69.19773	61.30785	043-46-5945	married	5.39386	no	7.74747	6.02659	Amber Kim
5070	4.21286	0.00000	92.29970	48.57697	3.70853	7.00571	5.80792	4.88075	84.93007	108.25027	302-80-7291	married	7.21940	no	6.94785	4.45226	William Yates
5071	6.18788	1.00000	43.19946	40.19799	5.24661	6.84127	20.66248	6.68618	79.34840	79.10420	698-53-3266	single	3.95628	no	4.59149	7.98444	Melissa Thompson
5072	8.08832	1.00000	42.05725	53.07511	3.86607	7.54160	7.76286	6.89196	74.00295	96.66971	050-81-1045	divoced	6.57288	no	4.58150	5.48554	Christopher Peterson
5073	5.63324	0.00000	31.61257	61.85323	3.16389	7.73869	6.23376	4.83963	71.35104	88.39034	305-05-9308	single	6.72036	no	8.43061	3.93630	Sara Nelson
5074	5.36133	1.00000	90.43246	58.25308	7.08974	5.80799	8.11568	7.78056	67.59286	76.87903	148-62-0881	divoced	5.88192	yes	5.94508	5.26367	Deborah Lewis
5075	6.76840	1.00000	52.91434	50.19976	3.46607	6.37245	9.47637	8.12343	64.34770	18.50331	255-33-1632	single	5.24652	Y	4.89083	6.06158	Kristen Pearson
5076	5.41139	1.00000	22.32809	30.98148	6.09443	5.42384	9.50562	6.03935	62.93112	62.05806	731-85-4586	single	5.30619	yes	8.74972	5.94064	Sandra Hinton
5077	5.32172	0.00000	33.58803	47.55048	6.34280	3.24753	3.92159	8.17507		143.50183	473-07-1989	single	4.62483	no	4.08330	4.42621	Renee Smith
5078	4.75062	1.00000	82.56087	29.69217	5.42631	3.97029	10.42421	6.65543	81.91306	32.46685	258-92-9045	married	5.87093	yes		5.80024	Teresa Williams
5079	5.87976	0.00000	69.16550	42.07193	4.36196	3.66613	5.47226	7.15046	78.77853	51.10839	355-43-1759	separated	5.42797	no	7.30310	6.05861	Amanda Smith
5080	8.20759	1.00000	18.55578	26.91053	2.94534	6.51033	7.24734	8.55280	64.10821	70.10621	888-42-7868	divoced	2.67018	Y	3.84140	6.68851	Amanda Clark
5081	6.89221	1.00000	12.19405	37.96778	7.73169	4.27057	4.90352	5.85990	73.64644	81.90270	039-76-4231	divoced	4.76931	N	9.23110	5.95326	Meredith Davis
5082	5.16574	1.00000	71.39191	35.38467	5.46334	5.92620	8.22465	8.15474	68.29715	81.47165	128-80-2089	single	4.69075	no	4.99528	5.01203	Hunter Li
5083	5.86691	1.00000	82.20024	41.16766	6.74878	4.36227	12.74601	7.74177	84.73258	80.40141	120-60-2431	separated	5.10792	no	5.95913	6.57449	Natalie Duncan
5084	3.56030	1.00000	73.36543	56.43056	6.30328	4.60846	6.16031	6.89831	69.05320	119.27499	027-90-3703	married	6.86487	Y	7.31184	4.53386	Justin Norris
5085	5.41795	1.00000	61.75297	50.49220	6.04314	3.48592	6.20012	7.74401	65.09611	80.04431	195-84-2359	single	5.02655	no	5.01059	4.35147	Sharon Dixon
5086	7.27619	1.00000	25.42422	59.82175	6.62288	4.22923	11.72514	8.63315	80.84077	61.53096	260-23-7089	divoced	6.30715	no	3.52903	7.15307	Yolanda Nunez
5087	6.23943	0.00000	64.56210	35.93602	3.16582	5.21796	6.79798	7.21808	71.70367	53.38521	415-88-9961	married	4.31219	Y	7.61065	6.16346	Adam Bryant
5088	7.18770	0.00000	20.63972	53.34878	5.31340	9.42794	4.95185	2.29903	75.42680	76.07889	435-20-0499	widowed	6.43552	no	8.94302	6.31984	Ann Byrd
5089	3.87045	1.00000	25.89830	43.34640	4.84446	8.20639	15.81904	5.69722	77.77353	80.84368	391-56-9854	divoced	5.75149	yes	4.02092	6.93460	Jennifer Weber
5090	5.51568	0.00000	48.45322	59.30703	3.85552	6.28006	11.30320	5.20908	66.26817	77.33853	624-74-4515	married	6.21589	no	8.01752	4.17937	Joseph Underwood
5091	6.06657	1.00000	15.73901	50.10402	3.53030	8.11693	8.26164	7.13588	80.96839	55.60849	268-13-6812	married	4.71177	no	2.87862	6.02240	Brandon Miller
5092	5.94777	1.00000	87.73205	41.63660	5.49450	6.04276	6.71732	6.81761	81.28594	140.37988	485-40-4182	divoced	5.45275	no	6.52644	4.96392	Catherine Dominguez
5093	3.86720	1.00000	77.70727	56.16455	5.02738	1.88712	5.76740	6.07636	75.62302	32.57529	198-97-4485	single	6.18842	no	7.12420	6.18516	Wesley Mercer
5094	7.71673	1.00000	26.52095	43.60258	5.88776	7.83083	6.20851	5.57834	69.98782	56.67583	518-60-0474	divoced	5.77318	Y	3.87702	5.92759	Terry Wright
5095	6.40650	0.00000	78.57327	39.91664	4.81728	3.57789	9.64834	8.32128	77.77525	106.54557	538-31-1889	separated	5.87824	no	7.28849	6.15170	Patrick Hurley
5096	6.58278	1.00000	70.53077	46.75961	7.24343	4.64781	5.54235	7.98538	71.10382	116.54456	349-80-8941	nop	5.31425	yes	5.44179	6.09045	Evan Greene
5097	5.51536	1.00000	74.79370	42.18034	6.28990	3.39454	7.17626	7.91365	74.13392	43.72817	488-71-6303	single	4.86301	Y	5.30256	6.06798	Marcus Hill
5098	4.70472	1.00000	59.81564	45.36061	4.27320	5.69922	8.25928	8.80713	72.55975	61.96504	696-54-6501	widowed	5.56369	Y	5.01364	4.24771	Jordan Brooks
5099	6.85025	1.00000	25.92174	44.58845	6.54378	6.33990	5.13785	7.73800	57.67783	78.59095	253-91-7226	married	5.61500	no	3.97307	5.47758	Stephanie Douglas
5100	4.42850	1.00000	61.55152	30.58979	5.17674	2.82897	7.77103	6.00916	67.44403	112.27742	842-25-4196	married	5.65972	yes	7.54195	5.99531	Ebony Chapman
5101	6.76388	1.00000	16.64924	27.85092	7.94749		5.61560	6.62813	66.98140	64.38735	172-68-9951	married	4.39740	yes	8.88433	4.54812	Mary Le
5102	4.19124	1.00000	41.43503	48.39704	5.81623	6.03956	8.09840	7.69614	64.07680	58.88823	755-42-6228	nop	6.80576	no	4.41201	6.65251	Cristina Hancock
5103	5.91158	1.00000	27.44821	33.09325	4.70639	7.10984	8.67946	7.61360	74.14250	97.53717	418-31-2497	widowed	7.15624	no	4.16060	6.35860	Teresa Harper
5104	5.22279	1.00000	39.83846	65.07621	4.21566	7.04197	9.61609	7.48473	66.87096	55.99382	175-18-5651	nop	4.84602	no	4.18942	5.02138	Mrs. Leslie Ruiz
5105	7.00113	0.00000	33.66306	59.51115	4.26873	5.77893	9.74185	8.84802	67.83153	81.08610	387-46-4429	single	5.43360	Y	4.29674	7.05073	Kristin Campbell
5106	4.86637	0.00000	65.55806	64.48321	5.08781	6.58327	9.25405	5.32641	69.56407	118.34376	006-63-7533	divoced	6.76950	yes	7.54239	4.41983	Matthew Davis
5107	5.48461	1.00000	55.04362	45.69727	5.30973	2.39687	8.75251	7.53211	79.10666	36.27135	758-95-7101	single	5.97750	no	4.80282	6.68243	Katherine Mclaughlin
5108	6.39455	1.00000	86.06743	46.15688	4.14049	6.95360	11.58257	4.82241	83.16983	82.51760	193-13-2524	single	5.41556	yes	6.99539	5.91049	Tristan Stewart
5109	4.43101	1.00000	85.53841	51.04950	8.18581	4.81512	6.70063	7.02589	71.09391	77.30711	515-43-8733	married	4.31138	no	6.88417	5.77377	Angel Jacobs
5110	5.53183	1.00000	20.66638	55.53353	4.21124	7.37901	10.14554	7.46991	74.21252	96.69843	878-74-7240	married	7.83181	no	3.89049	5.63997	Amanda Arnold
5111	5.88788	1.00000	68.05457	36.56139	7.02580	5.27099	11.89472	7.04077	70.15286	57.66946	489-85-5388	widowed	5.69086	no	7.15331	6.68378	Tyler Shepherd
5112	4.80476	1.00000	28.35603	67.46073	5.08338	8.47303	9.26925	5.16948	67.09901	97.08062	756-97-1751	nop	3.81670	N	4.07256	6.17834	Joel Gill
5113	7.64140	1.00000	87.15775	45.36644	4.61188	5.89557	4.66846	7.39568	62.67483	81.34919	383-94-2204	married	5.25472	Y	5.87683	6.01897	Christina Henry
5114	3.82911	1.00000	73.10572	49.61037	4.21382	7.16605	5.30537	6.34864	72.46237	68.03336	824-35-0307	nop	4.70356	yes	5.58166	5.76209	Mario Barton
5115	6.81854	1.00000	24.78791	49.13645	8.04754	6.40142	7.00009	6.52452	75.68279	87.56250	311-45-6782	single	4.81156	N	8.85512	5.13804	Tyler Campos
5116	4.60176	1.00000	21.51144	11.97916	4.63898	6.89180	4.13966	7.82276	76.22502	92.38502	403-45-2728	married	6.19351	no	3.75191	6.06800	Justin Johnson
5117	6.26345	1.00000	12.36644	15.61635	4.72904	7.31302	5.56868	7.48505	81.03445	121.49775	810-52-4529	divoced	6.04800	no	3.48882	6.44970	Jerry Bailey
5118	5.23556	1.00000	29.34425	48.27443	5.79628	4.47075	9.06366	7.66798	73.67826	43.66233	424-02-1949	married	6.19676	yes	8.53770	6.69421	Alex Miranda
5119	5.35826	0.00000	74.13703	36.91126	4.31754	5.46276	7.32276	5.86122	72.32740	71.96758	483-08-5014	widowed	7.45308	no	5.27340	6.28282	Tonya Watson
5120	6.15822	1.00000	50.68258	50.21213	3.43605	7.75531	5.36953	6.46229	75.77843	80.95527	640-99-6430	single	6.57101	yes	4.57441	5.02987	Alexander Roberts
5121	6.36247	0.00000	92.72502	40.61382	4.29452	6.57507	8.25023	4.80184	83.17958	73.28579	425-02-1185	separated	5.58298	no	6.15029	5.00865	Daniel Martinez
5122	4.69034	1.00000	36.60127	51.45302	6.80352	4.00386	9.54871	6.18092	77.92617	121.60006	361-72-5807	separated	7.82978	yes	8.16779	6.44333	David Casey
5123	5.10494	1.00000	27.20100	42.01144	5.66603	7.13576	10.57242	6.90290	63.74527	-22.51185	533-21-6465	divoced	5.43114	no	4.17251	6.10877	Mr. Daniel Burns
5124	5.20842	1.00000	71.73498	41.38782	6.13660	3.75865	6.68692	6.75112	77.53128	69.88662	759-10-7890	divoced	6.39985	no	7.10687	4.36710	Chris Lee
5125	6.04514	0.00000	64.70668	40.72973	4.94897	6.18565	6.21813	4.48931	84.66979	125.64244	571-48-6911	married	6.89802	yes	5.00759	6.40278	Brandon Miller
5126	6.26354	0.00000	63.09786	22.65771	5.87317	5.02770	6.67385	7.00524	55.17727	110.03915	516-88-2652	married	6.96773	no	7.46121	5.04680	Ashley Farley
5127	5.44633	1.00000	82.49269	75.62231	7.06143	3.32869	8.91519	6.93795	78.36045	60.86115	473-07-1989	single	5.84766	yes	6.43314	4.00803	Renee Smith
5128	6.01062	1.00000	68.63415	18.10893	6.49221	4.78960	5.52710	6.73826	83.68500	65.70452	639-56-7290	widowed	4.35726	no	7.34359	5.48824	Lisa Peterson
5129	5.02199	0.00000	87.34742	52.00641	3.74105		12.83582	7.39217	66.95788	84.42095	488-57-8528	divoced	6.05863	yes	6.78585	6.47092	Kelsey Hall
5130	6.68184	0.00000	53.02021	30.41274	6.45515	2.46906	7.36393	8.21360	72.49133	91.52915	205-38-3817	divoced	5.07089	yes	4.78484	6.19510	Antonio Chapman
5131	5.49768	1.00000	90.64042	44.26679	4.40588	7.05036	25.74677	5.96480	71.69016	21.24926	727-38-6429	widowed	4.93572	Y	6.09794	8.37152	Michael Rivera
5132	4.56424	1.00000	11.96064	56.63521	5.04705	8.00082	19.78498	6.50107	79.39946	49.70337	565-40-0708	married	4.97750	yes	3.24743	8.13472	Carolyn Brown
5133	4.99241	1.00000	74.12428	47.94566	7.74599	4.34484	6.53317	7.64412	72.22182	69.26410	823-33-8627	divoced	4.75092	yes	5.49204	4.82322	Johnny Fuller
5134	3.42773	0.00000	86.23813	20.01544	4.96228	7.31302	5.36004	3.94786	68.03289	46.65827	747-17-0700	widowed	4.52384	no	6.68633	5.42492	Alexander Webb
5135	5.33686	0.00000	56.29719	31.30499	4.48054	6.76920	4.62542	5.30502	76.67616	80.96635	324-04-8856	single	6.32783	Y	7.59090	5.53818	Gary Schneider DVM
5136	5.86114	1.00000	15.60443	28.49555	5.70047	7.06728	6.32839	7.27114	71.08398	39.77759	457-52-5950	single	5.49226	Y	3.51013	4.67293	Amy Simpson
5137	6.56756	1.00000	70.23484	67.17762	1.94176	5.48070	5.53737	9.66270	71.17488	95.58818	167-04-9152	divoced	4.70763	yes	5.26267	4.79598	Holly Allen
5138	4.96111	1.00000	92.52877	73.85756	6.41310	4.03776	8.40982	7.08217	87.96441	76.40138	213-46-7676	divoced	6.97120	no	6.28076	4.29923	Steve Maldonado
5139	6.25736	1.00000	60.27456	58.05004	7.43911	5.16088	5.27416	6.91166	78.06969	112.78733	127-43-4542	divoced	6.90706	no	7.63183	5.30461	Matthew Bennett
5140	6.67737	0.00000	90.53894	60.23073	5.83480	4.37774	7.13422	5.63119	69.10222	34.13571	735-82-2561	divoced	6.02445	no	6.51539	4.12506	Troy Wall
5141	5.20947	1.00000	39.25506	52.87701	9.77795	7.10559	9.71445	9.15475	70.41504	76.91772	249-16-2235	married	5.34368	yes	4.37250	5.94406	Amanda Brown
5142	5.24534	1.00000	35.66869	69.72813	4.78359	1.27156	9.42152	7.34277	79.83215	6.00806	852-78-9847	married	4.89037	yes	4.33984	7.00184	Kathryn Reese
5143	5.30606	0.00000	51.00589	26.77888	7.98812	4.35304	12.76267	8.34469	64.65536	62.93146	408-30-7457	single	7.95652	no	4.63951	6.11506	Sherry Jones
5144	6.17233	1.00000	89.81137	71.58184	8.88024	5.23162	8.69800	8.09429	68.90955	-0.66823	107-92-6203	married	4.93672	no	5.93677	6.28033	Kristine Jackson
5145	7.36844	1.00000	13.41854	69.44886	5.53421	7.44919	10.86719	7.39035	78.52867	140.27042	838-08-3337	separated	6.35773	no	3.23066	6.35070	Matthew Diaz
5146	6.58092	0.00000	77.88415	41.24295	7.20634	4.24423	14.42190	7.71801	74.01032	62.51173	834-52-2889	nop	6.00931	no	5.34771	7.74429	Michael Carroll
5147	5.84246	1.00000	41.87023	34.97950	4.34813	7.01429	4.85662	7.47941	83.19732	100.92105	609-64-8848	widowed	4.93008	no	4.40407	4.95204	Annette Gray
5148	5.49296	0.00000	66.00439	49.52224	5.94180	3.94567	9.38587	5.40759	79.07161	66.98537	160-95-5280	separated	4.91237	Y	7.32646	6.68779	Troy Miller
5149	5.45070	1.00000	21.63356	60.31761	4.19586	7.84783	7.33967	6.48569	80.37011	26.07847	467-12-7193	single	5.27782	no	3.79293	4.77726	Laura Moody
5150	6.16306	0.00000	83.40252	48.71750	4.66373	5.10684	5.45579	7.18931	83.36869	15.42173	069-98-7129	nop	6.02544	no	6.94438	5.28219	James Martinez
5151	4.41458	0.00000	47.55806	48.12956	4.28719	6.04130	12.88092	5.58110	68.63705	121.63191	346-56-1722	divoced	4.23224	no	7.72145	7.20953	James Mills
5152	6.16296	0.00000	76.06880	39.95527	5.06161	3.45933	10.33020	7.73469	74.97618	126.49557	661-17-9170	separated	4.34513	no	5.38371	7.08675	Bryan Tucker
5153	4.71036	0.00000	65.10428	63.97586	4.79801	5.60124	8.13024	5.44680	69.20226	90.91820	611-14-2986	single	4.89117	no	5.23828	5.20225	Dr. Drew Bell
5154	3.27905	1.00000	46.57674	49.39758	2.90738	7.26604	8.55746	7.31658	64.88549	76.77725	535-25-3010	single	3.35662	N	4.58427	3.67905	Gloria Carr MD
