ssn,etytr,indicator,alp,er-cv,leukocyty,hbver,alt,trombocyty,ast,weight,hematokrit,smoker,hemoglobin,erytrocyty,blood_group,sex,race,age
252-29-4770,5.21011,1.0,9.07842,58.63557,5.49318,8.97035,8.93062,4.69641,73.36508,114.44005,6.20338,0,3.23154,6.19252,5,1,0,74
042-04-2900,6.13979,1.0,67.82302,60.14334,4.22281,7.06617,8.00359,6.58512,62.36229,54.15137,5.10157,0,5.31591,5.52913,1,0,3,51
116-19-7248,5.78894,0.0,93.08536,58.38706,5.36581,3.06114,9.10961,8.17785,80.46153,52.60262,4.1961,0,6.28794,4.56656,7,0,0,29
820-39-9434,4.95551,0.0,81.84542,57.09499,1.94365,6.95501,6.57382,5.54468,65.46582,129.75828,5.51532,0,7.00852,5.52703,4,0,0,116
146-89-6715,5.87784,1.0,80.25203,55.19576,4.44567,6.40022,20.47512,7.03164,76.28107,104.50818,6.46288,0,6.21129,7.72311,6,1,1,58
690-43-9011,6.42679,0.0,70.82299,53.90437,4.38985,3.56368,6.31814,7.22533,79.30583,28.27948,5.27639,0,7.16342,6.4037,1,0,0,67
634-61-6759,6.15949,1.0,14.72703,39.18044,7.47641,6.461,14.25911,5.8201,75.67854,99.00932,4.48817,0,9.6352,6.80571,3,1,2,22
029-92-2922,7.3522,0.0,81.96231,55.54925,4.45105,3.12985,4.54293,7.90558,67.36535,18.67389,6.38028,0,6.79837,5.15274,5,1,0,8
491-64-6068,4.94821,0.0,53.25905,40.10806,4.67957,6.72473,8.90254,5.72013,79.23261,145.03178,7.39186,0,7.66397,5.96008,1,0,1,8
472-10-2646,7.24781,0.0,87.40521,54.198,5.10778,5.01662,7.67803,5.73686,63.57314,93.10042,7.13639,0,6.62753,4.86003,7,1,0,102
708-41-0231,7.10624,1.0,69.30663,53.84173,6.13917,8.64849,3.73769,3.75539,82.64518,104.9666,6.55396,0,5.16,5.52574,5,1,0,86
049-94-0706,4.99584,1.0,35.01486,47.79073,5.5853,2.86133,3.27937,5.75781,75.26251,80.84032,4.43446,1,8.22043,4.71574,0,1,2,7
525-69-9252,5.31861,1.0,15.4107,72.24775,5.75521,7.83216,9.9119,5.93608,70.56244,120.50131,5.85528,1,3.37634,6.50519,7,1,0,104
640-19-3763,6.5326,1.0,42.51189,63.29027,5.28452,9.02842,6.65453,3.91223,74.90888,57.3169,5.0365,0,4.45228,5.26432,7,1,4,87
443-38-1580,6.88553,1.0,80.05361,57.89064,5.07116,7.67755,8.95138,4.11281,,105.30993,5.43587,0,7.02295,4.56094,2,1,0,73
515-03-0355,7.08073,0.0,32.14557,51.01822,2.60867,7.03088,6.84636,5.96221,67.56859,76.55901,5.65355,0,8.51827,5.19259,2,1,0,112
265-32-2696,6.83892,1.0,23.23867,55.36057,7.27581,6.3998,9.17384,5.56878,81.47133,22.45478,6.53958,1,10.22035,3.34656,7,1,0,15
340-58-7970,5.40424,1.0,60.66671,47.16002,8.64238,5.43273,5.2447,7.09489,77.03047,93.23345,6.63741,1,7.64496,4.90135,3,1,0,71
641-10-3473,6.61211,1.0,90.56693,52.39379,7.46242,5.38548,17.62116,8.04994,82.70624,121.52434,5.84624,1,5.85209,7.30941,6,0,0,112
449-81-7714,6.59213,1.0,32.67729,44.59925,5.05547,3.74433,5.71028,5.65786,62.81539,85.10138,7.30538,0,8.46084,5.42312,4,1,0,97
538-56-5538,4.98686,1.0,88.39782,76.73128,6.09875,4.87771,10.28303,7.43141,73.97499,10.28169,6.3506,0,6.0364,6.42319,1,0,1,5
499-84-0198,6.06932,1.0,19.08649,46.97727,5.04655,7.38231,5.79842,6.64301,70.10002,53.7749,6.93262,0,3.78838,5.47572,6,1,2,23
704-61-4692,7.14625,1.0,14.41464,60.83654,4.8278,7.05463,5.16188,7.45069,68.32652,71.70551,6.56283,1,3.50801,4.42537,7,1,1,60
872-04-3618,5.92298,0.0,91.6874,61.41009,6.42114,7.80503,6.46671,2.45638,73.22238,100.30984,4.99138,1,6.05521,5.85707,2,0,3,98
803-46-8678,6.28684,1.0,18.29379,53.18186,5.19843,8.75407,5.99697,5.73738,82.5642,12.64417,6.67764,0,2.60562,5.20213,1,1,0,1
011-93-7132,4.77093,1.0,91.14573,42.69465,5.00327,6.7934,8.94234,6.10337,64.63068,84.94593,6.20875,0,6.17703,5.83096,6,1,0,114
548-06-7947,6.54238,1.0,26.1053,48.74699,6.04692,4.58306,6.7613,6.23659,66.64471,38.14073,6.77528,0,8.37985,5.43494,2,0,0,39
536-93-4406,7.94782,1.0,8.94829,42.07152,6.98171,5.94486,6.29615,5.71403,64.56645,105.5251,6.4529,0,9.63706,5.87167,1,1,1,47
268-75-1964,5.0956,1.0,17.11093,67.18844,3.74308,7.52347,9.59721,7.14963,81.473,74.52907,5.20506,0,3.90719,6.0094,3,0,2,51
662-72-5586,5.35059,1.0,84.87257,59.50791,7.62098,5.05258,13.46868,7.98107,70.91646,10.88463,5.79509,0,6.02904,7.55054,2,1,0,41
099-88-1066,7.28567,1.0,44.80431,50.02271,4.09055,7.35253,4.65056,6.80059,68.11832,63.79743,6.96535,0,4.50885,6.14261,7,1,2,64
403-42-5517,6.21667,0.0,35.41263,62.84232,5.64941,8.31929,17.80175,3.03892,64.62899,97.37741,6.99511,0,8.0641,7.5173,0,0,0,39
378-74-4109,6.65803,1.0,47.23604,63.07236,6.23461,3.61815,8.41801,5.68345,,85.17077,5.58902,0,8.02628,6.11832,3,0,1,107
879-51-1865,7.37631,0.0,57.63839,31.41121,4.2907,6.43834,9.51342,8.12768,71.88832,80.21502,6.74298,0,4.86857,5.36187,4,0,0,80
513-90-2078,5.33422,1.0,84.4263,47.55051,7.50621,5.19,6.87759,7.61762,65.28219,79.17448,5.35252,0,5.82248,5.28664,0,0,0,67
350-22-5094,5.32826,1.0,34.2469,37.57597,8.21559,4.79568,7.52391,6.33589,74.89612,103.19927,5.55617,0,8.46348,6.2001,1,0,0,41
518-29-9317,6.13939,0.0,79.09185,39.46706,4.37106,7.78579,8.47283,3.74837,62.13525,66.14439,5.48315,0,7.11586,5.68735,6,0,0,57
431-26-0332,5.34561,1.0,55.86194,46.09428,4.70247,7.85567,7.97154,5.61192,81.8328,73.74161,4.06592,0,4.91878,6.18131,4,1,0,66
595-79-4574,6.0752,0.0,37.24427,41.61155,7.67586,1.01702,6.00824,8.73747,62.9945,76.51741,4.49872,0,4.46123,4.96735,2,1,0,32
301-56-2100,6.23882,1.0,75.68513,45.22819,3.36963,5.83862,5.47167,6.6796,61.21928,71.62812,6.49923,0,7.09061,4.39373,5,1,0,4
326-86-2360,6.13881,1.0,17.5974,25.124,4.95445,7.6661,8.06262,6.59296,67.73949,119.70595,6.14518,0,3.86304,4.60201,7,1,0,32
835-07-6956,6.1819,1.0,55.05436,49.14328,3.85819,5.70049,5.56374,8.85907,82.25016,70.55749,4.86716,0,4.82417,5.72311,5,0,0,90
861-21-7756,4.01752,1.0,16.55994,46.96708,5.73261,9.22973,12.67688,4.57543,79.74196,105.4862,5.10324,0,2.75036,6.61477,7,0,1,56
758-16-0493,7.39529,1.0,94.71937,66.04385,6.24626,3.66032,7.75538,7.39331,56.93118,82.12339,4.95791,0,6.12948,5.61274,3,1,0,71
803-46-8678,5.68557,0.0,85.77542,29.65351,2.33523,6.36839,9.12982,5.76391,79.9737,49.66454,6.5495,0,6.27384,6.00714,1,1,0,1
056-05-2498,6.17306,0.0,88.08851,57.35458,6.17154,7.28299,7.37709,3.20695,72.04754,86.45586,6.39485,0,6.08764,6.05519,1,1,0,10
143-85-4306,4.77972,1.0,23.19756,48.40619,7.30361,3.65857,11.96556,8.29305,74.1752,55.85132,5.72333,0,3.86639,4.98059,0,1,0,96
540-04-5992,4.44656,1.0,19.72862,31.42564,4.32484,8.5607,9.31645,5.53991,54.94381,69.25123,5.52492,0,3.86509,4.47156,3,1,0,106
860-78-6947,5.66408,0.0,82.44072,53.83746,6.63502,5.80556,7.68021,6.99371,72.22104,37.32292,5.48034,0,6.90651,5.0538,5,0,1,66
195-84-2359,6.12758,1.0,48.76715,44.66764,4.96466,6.49864,9.64456,7.79218,76.04637,11.0521,4.96018,0,4.61242,5.77363,1,1,0,96
429-33-7304,3.99216,1.0,60.41368,29.11238,4.75335,3.83297,10.39138,6.04125,83.93924,116.10106,4.71843,1,7.69973,6.38241,2,0,1,84
125-85-4887,4.48623,1.0,40.31267,55.60806,3.43601,6.58967,11.80333,8.10283,63.2635,54.52037,4.42829,0,4.35841,6.12991,4,1,2,9
247-12-1126,7.63359,1.0,41.22173,40.10772,5.0658,7.96506,11.77363,5.63411,73.60398,68.94187,5.2866,0,4.48475,6.27116,7,1,0,105
014-09-4971,5.73662,0.0,82.34948,61.74479,6.74571,5.18696,4.57903,7.18925,67.01727,50.70208,6.35674,1,6.75361,6.0689,1,1,0,7
870-41-2094,5.32023,1.0,89.05732,38.19949,7.54299,3.18556,8.8063,7.0834,68.37254,127.54216,5.69595,0,6.35672,5.81379,4,1,1,9
717-30-1956,5.81543,0.0,30.64599,42.19432,3.07713,7.01482,11.45678,5.88183,85.18823,54.31707,4.25481,1,8.48937,7.07651,1,1,0,68
014-39-9772,3.87402,1.0,47.45823,45.71147,5.61653,8.16412,18.0054,3.04627,76.93587,59.95577,7.75894,1,7.70763,7.58998,6,1,1,20
741-34-5717,5.43462,1.0,70.66636,37.60017,8.58632,5.39298,3.7393,8.50394,73.99727,112.92214,5.96181,0,5.13264,4.80989,6,0,0,100
557-91-4194,5.59716,1.0,82.77743,44.95431,4.30663,6.55477,10.71548,7.32655,85.2862,129.55828,6.33233,0,5.75223,5.5905,7,0,0,60
377-96-8533,5.29914,0.0,94.31931,63.69407,5.68007,2.36745,5.81819,9.03321,68.10456,92.2342,6.45025,1,6.43333,5.74052,4,1,0,59
830-55-6461,6.0287,1.0,33.65319,48.89845,6.17943,4.95333,10.62529,5.97806,77.43702,51.00329,5.43167,0,8.34522,6.52858,3,1,0,75
310-29-0633,6.97813,0.0,30.02468,48.97327,2.53642,7.22754,8.74677,5.84794,64.63195,89.95672,5.01349,0,8.68996,6.79147,1,1,0,48
286-85-7157,4.8536,1.0,87.49583,18.6726,1.97576,6.10261,7.23009,7.99345,62.77532,61.90496,5.64589,1,6.3914,5.27012,5,0,1,47
004-69-1784,5.0683,0.0,82.01877,71.71874,6.1623,4.01415,8.86552,7.44336,77.87617,97.15349,6.4387,0,6.27238,5.22003,3,0,0,45
893-58-6113,4.84891,1.0,58.6873,59.43928,5.08504,6.86835,9.8788,7.01801,63.10064,-13.71524,5.62124,0,4.85791,3.66925,1,1,0,14
667-83-6278,5.25739,0.0,57.58214,56.28583,3.21043,5.40022,7.94656,6.62955,80.72368,30.59245,6.82474,0,7.57436,4.63227,5,0,0,13
759-07-2712,6.70224,1.0,44.43051,44.36686,3.52536,8.2869,9.70988,5.0955,73.32104,10.99202,6.53239,0,4.568,5.60006,5,1,0,36
074-82-5877,5.36805,1.0,41.73643,65.0072,7.39522,5.21899,9.48403,6.69965,64.504,40.89729,6.18816,0,7.9888,6.13477,3,0,0,90
371-71-6538,6.53208,1.0,49.32201,44.8956,3.36598,6.23057,11.4766,6.40466,66.18598,127.96804,6.77658,0,7.80473,6.55002,3,0,1,24
802-69-1839,5.68866,0.0,74.42599,45.63064,3.84978,2.45992,9.65782,9.11691,69.72667,39.28184,4.5732,0,7.30088,4.31147,1,0,0,95
054-23-9331,4.30299,1.0,88.71696,53.47606,4.76253,6.07921,5.59044,7.39113,73.4797,34.44216,6.35861,1,6.14211,5.10713,3,1,1,17
001-44-6770,4.50637,1.0,28.67985,43.17098,7.30226,3.94081,8.2013,8.5266,62.75614,62.61071,6.79621,0,4.08621,6.30896,2,1,1,45
070-82-5583,5.87823,1.0,27.15051,66.01448,2.96425,8.33399,7.43683,6.09896,74.39672,41.13215,5.91255,0,4.03881,5.69587,0,0,4,106
882-87-5694,7.50638,1.0,76.10355,57.17,3.86039,4.87181,9.48157,9.81349,80.57381,118.47888,5.6631,0,5.30139,5.61136,0,0,1,82
810-43-0395,3.30957,1.0,76.40688,54.60214,6.99616,4.28321,8.9348,6.91087,71.29422,44.26407,6.4055,0,6.96475,6.47253,6,1,0,97
767-46-9030,4.89779,1.0,72.03063,68.11838,6.32883,5.28869,12.97214,7.148,68.50073,15.65127,6.4939,0,7.45562,6.66069,4,0,0,67
731-17-8699,6.51114,1.0,19.91372,55.76912,4.79433,2.93239,6.97112,5.49889,77.76059,48.04597,4.63756,1,8.93146,5.80012,0,0,0,86
691-03-4364,5.63445,0.0,59.27087,22.64122,5.31845,4.81808,13.549,6.20423,74.17445,76.52892,6.18904,0,4.96377,5.22225,4,1,1,97
021-56-5112,5.03252,1.0,88.10056,67.4009,7.75145,5.50596,8.40421,7.71069,77.39667,68.55707,6.35587,0,6.39161,5.90896,6,1,1,14
360-81-8060,7.00797,1.0,69.9286,42.3853,5.01432,6.03135,13.32586,7.54604,78.62255,139.29072,5.828,0,5.26144,7.66021,1,0,0,62
514-99-5385,4.9823,1.0,34.50794,56.56226,4.7373,6.36566,12.25615,8.07331,61.19416,100.7356,5.05859,0,4.2501,6.00733,2,1,0,11
027-89-1404,6.57673,1.0,85.2758,55.38949,3.88408,5.33187,10.46779,8.67573,78.98843,99.63144,6.65764,1,6.14497,6.2032,7,1,1,74
481-17-0025,5.77834,1.0,87.71176,35.14547,6.98711,4.5539,6.35232,7.20974,73.45589,-9.50986,4.3505,0,6.31971,5.2156,4,1,1,91
305-98-6115,6.81987,1.0,18.10287,58.32861,5.30538,7.92726,10.18302,5.77909,62.27954,90.56055,5.97713,0,3.81378,6.76832,6,1,0,7
266-60-7061,5.51874,0.0,15.92421,43.28032,4.87877,9.00977,10.68284,3.25158,72.61903,74.02323,7.94731,0,9.59495,7.02473,5,1,1,41
745-24-1935,4.86319,0.0,51.01606,47.99081,6.04047,9.76414,4.96567,0.96736,87.35669,72.90893,3.73671,0,7.92736,5.48921,5,0,1,48
776-11-8950,4.95569,0.0,67.82751,51.0081,4.22983,3.94652,7.42848,7.08783,82.96556,20.35426,6.57791,0,7.28261,5.50466,0,0,1,109
008-66-6362,5.62146,1.0,70.25663,74.14809,8.31692,4.53155,10.02056,6.89474,80.64645,47.59754,6.21387,0,7.25104,5.64551,3,0,0,60
168-30-4979,5.25791,1.0,74.94436,57.24048,5.11102,6.73583,17.8458,6.61118,73.20524,27.60824,6.536,0,5.27916,7.50975,4,1,3,111
252-77-7694,4.95654,1.0,87.76938,29.1067,5.61434,2.55602,6.87911,6.92028,80.25818,60.99289,4.6114,0,6.27557,5.35422,0,0,0,87
223-49-5126,4.23179,1.0,20.57943,42.29332,4.86525,7.64673,9.2327,6.72232,70.13279,119.06431,4.36669,0,3.51346,6.58119,3,1,0,102
846-82-6907,5.89053,1.0,14.00425,52.29496,5.63214,5.24974,15.81786,5.87901,72.80077,47.36645,5.08735,0,8.77723,7.30547,1,1,1,103
457-26-3804,6.06824,0.0,13.86854,49.09224,3.46247,7.80936,5.19379,5.04888,74.52998,45.03881,7.12147,0,9.29286,6.43585,1,0,0,63
036-66-3261,6.54118,1.0,23.08085,59.86857,4.84766,9.0047,6.81478,4.41162,61.59147,72.42448,5.69665,0,3.63994,6.28447,1,0,0,4
067-17-5176,5.65266,1.0,39.7496,52.67338,8.44729,6.42331,6.35579,7.28454,68.91114,71.0846,5.23947,0,8.28462,5.42737,5,1,0,103
849-37-4942,5.76796,0.0,54.76378,60.00853,4.28325,5.1588,8.68423,5.85157,67.30621,58.15974,5.15909,0,4.70721,5.93003,6,1,1,36
142-02-4932,4.88814,1.0,59.00105,65.87534,5.23151,1.87613,8.30668,5.88394,85.18455,53.44364,4.56058,0,7.59378,5.20979,3,0,0,21
241-92-8511,5.4623,0.0,90.71701,50.86477,4.67653,6.80015,7.46542,4.54423,77.32607,78.70394,5.76416,1,6.41196,5.17206,7,0,0,53
836-72-8317,4.51159,1.0,87.66087,48.46708,3.8447,4.66949,5.94665,4.79921,59.77321,93.23579,3.87114,0,6.69669,4.75775,6,0,0,34
256-24-0906,6.99452,1.0,50.63384,48.7132,5.71649,2.27837,13.62842,5.9128,74.05343,38.57253,5.33185,1,7.86592,5.15094,4,1,0,111
897-13-0327,5.11672,0.0,22.32755,49.49516,2.36156,6.92349,6.92031,6.17815,85.97809,91.97449,3.80288,0,8.42948,4.97351,6,1,0,41
718-33-8561,6.83332,1.0,35.06976,41.39127,5.15355,6.90933,13.88693,6.95521,76.26635,126.0292,4.35728,0,4.2875,6.91944,6,0,4,79
895-10-5756,4.58074,1.0,43.91431,31.98454,6.75349,5.31502,7.03175,8.73595,49.94276,147.13267,5.14884,0,4.42221,6.49452,4,0,0,43
743-07-1596,4.89207,1.0,40.85539,41.31142,5.46387,2.58545,9.43099,7.73773,69.80764,71.97184,6.6892,1,4.53194,6.14681,5,1,0,6
047-57-7764,7.1901,0.0,20.51288,52.80944,4.15713,7.86738,2.91184,5.11682,65.5325,41.90858,5.51486,0,9.87927,4.59667,6,1,3,59
488-37-8553,7.11475,0.0,89.46974,73.1683,5.52244,7.756,6.93284,2.89795,76.64282,69.39386,6.24555,0,6.02634,5.28012,5,1,0,45
038-40-5880,5.76762,0.0,34.43207,25.85237,4.96098,6.97812,6.17351,7.08703,56.13344,124.13076,6.35468,0,4.44705,6.43684,4,0,1,115
500-05-6369,5.39351,0.0,35.29427,29.3064,3.75973,5.10995,5.43594,6.06944,86.15829,31.7509,6.23867,1,8.58815,3.95491,4,1,3,106
390-13-9125,6.86151,1.0,89.52115,50.83582,5.53675,5.16256,5.00207,8.39038,77.21974,45.89409,5.34673,0,6.02885,4.82829,6,1,0,95
377-97-6465,4.12226,0.0,79.78631,62.30852,4.74557,5.87342,7.77572,7.15889,72.51634,54.91665,5.79414,0,6.68346,5.85919,2,1,3,103
386-97-0909,7.87076,1.0,96.67469,26.23936,5.86153,3.88847,6.26808,7.08826,62.0786,66.98353,6.63453,0,6.25161,4.81164,5,1,3,41
798-08-8131,4.377,1.0,83.57971,56.39468,8.15849,4.57702,4.51472,7.28786,84.79172,40.80998,5.53523,1,6.52782,6.86497,2,1,0,60
471-29-9789,5.3848,0.0,51.468,57.37818,3.94935,5.90913,9.11647,5.68355,78.23951,3.14489,5.19625,1,7.62023,6.40467,0,1,3,103
803-79-3094,4.91184,0.0,47.28811,37.6287,3.62938,3.80736,7.00787,7.22306,75.84981,25.33551,3.81394,1,8.00647,5.66392,0,0,3,0
019-33-4812,4.02133,0.0,85.7655,38.21734,6.47068,2.96686,10.38272,7.18476,88.5647,67.78933,5.15485,0,5.56923,6.49986,6,0,0,38
064-08-1954,4.83535,1.0,11.20204,59.92066,8.31487,5.86418,10.45253,5.99869,75.83295,57.96614,6.68614,0,9.8093,6.14199,2,0,1,72
744-39-9471,6.64615,0.0,24.21292,76.7107,3.59242,7.38153,6.02228,5.27105,78.69656,75.98224,5.21754,0,8.60351,5.3685,0,0,1,41
507-93-6645,6.54632,1.0,19.82716,53.85341,5.82232,8.49366,11.90414,5.44908,67.48288,76.18245,4.9154,1,3.40783,7.20093,7,0,0,21
439-48-0188,4.85944,1.0,53.57749,21.52649,9.557,6.27425,8.93569,7.38473,63.23919,63.34988,4.31627,0,7.73229,4.97107,0,0,1,13
843-01-8028,5.97125,1.0,81.84868,56.49307,3.56589,5.8544,9.13824,8.49261,73.33071,59.5561,6.93064,0,5.53173,7.21321,6,0,1,113
660-95-2058,5.45439,1.0,94.27707,33.54337,5.74616,3.82302,28.65537,7.16337,81.52408,34.06237,6.30209,0,6.0941,8.40136,7,1,1,83
344-13-0189,4.32384,1.0,82.39668,56.43528,5.39324,4.36897,11.83448,6.6247,82.66025,99.06802,4.65151,0,7.06761,6.69354,7,0,1,32
376-48-0557,4.50624,1.0,19.1611,33.16808,4.4579,6.99812,10.23879,7.97893,80.36334,45.29184,6.24956,1,3.53247,6.64244,2,1,4,68
571-60-5737,7.07549,1.0,65.23186,59.05251,6.56524,3.66102,11.22506,6.41736,83.61566,134.76303,5.97574,0,,5.40157,1,0,1,16
110-76-8438,7.80404,0.0,81.45367,64.87683,3.23882,6.95316,13.5622,5.18645,68.38157,71.83383,6.73089,0,7.18937,7.23165,7,1,0,38
600-97-6673,6.16907,0.0,81.2885,53.96611,6.18487,2.59486,4.01919,9.89994,67.8464,40.31397,5.93479,1,5.80115,4.5484,5,1,0,11
477-42-9117,7.17584,1.0,18.96508,50.59672,3.44268,7.0681,10.89086,7.99914,86.39698,84.01486,7.47844,1,3.23753,6.50397,6,0,0,48
584-35-0789,5.76657,0.0,48.81038,52.60601,8.65034,2.94081,9.36458,7.57403,72.8448,123.85093,6.32319,1,4.51997,6.66258,2,1,1,25
181-70-0434,5.49788,0.0,54.53908,49.027,3.05038,4.89098,8.36629,4.73164,64.14838,59.96382,6.93355,0,7.67708,5.27389,6,0,0,4
695-69-0468,4.53427,1.0,81.83549,51.57607,6.52029,5.18685,7.74517,6.99248,78.32515,105.22854,6.90616,1,6.92822,6.35225,1,1,2,53
886-59-8040,5.60143,1.0,13.62328,33.55411,5.3105,9.23651,12.83146,4.58046,89.19359,102.80788,4.10254,0,2.85094,5.78164,7,1,1,12
577-55-3101,7.60279,1.0,16.4361,45.24909,6.22926,5.00846,17.80804,5.94466,67.71641,163.28803,6.39118,1,8.95523,7.6486,5,0,0,19
116-27-1368,8.0506,1.0,43.08595,50.24724,5.43607,6.8485,3.50849,6.39145,69.84684,74.88836,5.68266,0,4.55579,5.27442,2,1,1,43
188-16-8904,6.37839,1.0,69.02464,27.75698,5.35953,8.04116,4.74737,7.57549,73.54528,108.41088,5.72663,0,1.21873,5.34424,4,0,3,105
124-47-4098,6.57698,1.0,42.18082,58.47929,4.00657,6.50587,5.01237,8.08747,74.14769,2.63323,7.02108,0,4.59815,4.73799,0,1,0,15
828-39-9208,5.86855,0.0,48.06326,50.64133,4.34714,7.81162,8.67101,4.13868,72.61262,91.33011,4.1201,0,7.93068,5.69998,6,1,1,1
748-89-8459,5.4225,1.0,96.67685,60.74147,4.84031,4.46444,8.02219,9.81197,76.07604,50.68104,7.45511,1,6.1189,7.29515,6,0,0,18
583-20-5365,4.80245,1.0,33.25877,24.15243,6.70279,6.66428,4.92347,7.21695,64.89747,65.47649,3.48116,0,3.97968,5.16505,0,0,0,116
478-13-2750,5.46594,1.0,62.91739,64.30027,3.89221,7.34135,9.69897,6.51269,70.31913,98.16187,5.45844,1,4.93454,6.49494,5,0,1,31
145-56-8184,6.38159,1.0,74.53295,50.17808,9.05961,7.85829,6.34052,7.89785,76.45845,90.02314,6.04669,1,7.17967,6.3334,2,1,3,1
714-88-7125,6.49702,1.0,71.34849,57.56762,5.93074,2.77599,12.44749,7.33347,64.67829,17.07266,6.5976,0,5.2685,6.43318,0,0,1,93
073-30-5407,5.9472,1.0,36.69062,59.30035,3.46565,7.16445,7.47359,7.51868,80.43491,76.93144,4.57047,1,4.0963,5.23366,2,0,1,62
799-12-2017,4.57029,1.0,73.49361,50.52198,4.97921,1.66617,6.53638,7.0724,74.47206,30.44068,5.36124,0,5.6552,4.86516,2,1,1,4
726-42-1884,4.98,0.0,92.40231,63.93761,6.6247,4.41469,8.94682,7.37701,68.84923,84.82575,5.51098,0,6.21561,6.49354,5,0,3,32
568-35-6727,5.8861,1.0,77.40505,67.73648,6.30479,3.08183,6.66961,6.45215,75.08122,109.18719,5.20039,0,7.24139,4.75814,1,1,1,20
089-06-3046,7.56446,1.0,63.10105,41.82891,6.66414,4.08408,13.16879,7.76283,76.75276,71.17454,7.45887,0,4.93189,7.20795,2,1,1,34
413-93-3797,6.94387,1.0,72.1539,52.05694,8.49965,5.45759,8.22634,8.50638,68.76075,53.53193,7.23543,0,5.24451,5.16557,5,1,0,33
510-02-9971,7.62913,1.0,30.32826,84.46481,4.74942,8.01081,12.6469,6.56174,68.10749,62.39853,5.46642,1,3.74551,4.82839,0,0,1,83
426-24-6189,5.85713,0.0,82.24935,69.02816,4.55259,3.87029,5.0407,7.95004,73.61235,63.55859,5.68602,0,6.56133,4.76847,1,0,0,61
600-97-6673,5.87716,0.0,84.2048,70.21777,5.75362,3.68111,5.38623,7.23337,51.19396,64.95855,3.75834,0,5.99152,5.96357,5,1,0,11
319-46-8676,5.76792,1.0,25.08617,55.47833,4.64306,8.07666,7.52776,5.65963,77.20182,61.18404,5.87296,0,4.19833,4.34809,4,1,0,38
095-68-2874,5.39229,1.0,48.90771,44.7228,7.39846,5.81315,3.80646,8.72893,61.16725,117.66531,6.04836,0,4.79041,4.76499,5,0,0,4
121-54-0179,5.12979,0.0,80.25965,65.48184,4.03475,6.11792,8.34053,5.38702,60.94033,57.62568,5.87161,0,5.88307,5.27258,0,0,1,105
870-57-2604,4.70794,0.0,52.34532,56.61873,3.63784,7.19331,9.64327,5.0892,82.66397,33.51049,6.95491,0,7.85542,6.85894,4,0,2,37
089-10-5571,4.49588,1.0,40.10195,23.64076,2.85856,7.89142,4.94671,6.45332,72.39143,70.38688,5.31917,1,4.27629,6.45665,5,0,1,50
041-95-5493,6.21489,1.0,90.38701,73.43935,5.26455,4.59544,7.66568,7.12099,68.26718,71.57208,5.26959,1,5.92751,5.75877,0,1,0,43
632-37-5717,5.93073,1.0,55.90685,54.28239,6.40509,3.88397,9.07723,6.63315,67.32698,74.15423,6.46874,0,7.56302,6.57327,7,1,2,94
100-30-2464,5.03975,0.0,57.96652,34.45203,4.76016,7.15748,7.75053,,50.65247,43.32616,4.70697,0,7.61744,6.49641,1,0,0,81
037-31-6416,5.65709,1.0,85.65089,38.87652,8.12975,4.27798,9.92887,7.58469,76.09536,120.45255,6.33741,0,6.33071,5.52886,2,1,0,24
224-08-4869,5.55033,1.0,83.81798,55.45194,8.0268,5.58715,6.64905,7.56215,74.25064,115.57852,6.14221,0,6.80064,4.36318,0,1,1,46
357-66-5109,5.74434,1.0,89.09071,41.43363,5.12428,7.10074,9.92672,5.84907,74.76477,5.60685,5.9294,0,5.70592,4.69567,3,0,0,63
063-27-8966,5.42506,1.0,84.41145,40.18299,5.38346,3.53146,5.1655,6.81703,66.60375,124.59214,7.01245,0,6.79395,4.76463,7,0,1,64
165-80-7570,5.14673,1.0,77.63708,58.13322,7.2256,4.97707,6.8377,7.24243,83.43826,108.73518,7.04109,0,6.91668,6.05726,1,0,0,109
459-23-1128,7.12322,1.0,79.8477,52.4556,6.78744,5.57214,5.98116,7.33107,80.21908,5.33142,5.3931,1,6.97976,5.99443,0,0,1,43
227-21-5325,4.56822,1.0,32.06494,44.33666,4.921,7.26984,15.57561,7.15707,79.49955,80.85016,5.76805,1,3.97733,7.53893,3,0,1,28
258-06-5059,5.59609,1.0,87.37678,37.70054,6.04118,2.6596,9.39749,6.53203,63.97225,136.85968,4.89526,0,6.82727,5.56575,7,0,1,10
401-03-7234,8.20552,0.0,84.72151,58.89785,4.49162,6.46826,7.23753,5.09768,80.53897,55.57784,6.54955,0,6.53789,5.50123,0,1,1,22
292-83-2151,5.92024,1.0,24.94009,69.17098,4.9559,7.89979,8.16453,6.33627,69.1378,144.48792,6.40943,0,3.95717,5.41631,2,0,0,21
028-95-3862,4.50081,1.0,44.55796,48.92037,8.93158,6.88707,8.87104,9.24261,72.79938,18.68021,4.82012,0,4.43663,6.37066,1,0,0,86
473-95-4591,4.88556,1.0,25.30237,15.08976,5.65233,6.30885,8.18443,7.88016,74.64581,87.67161,5.8028,0,3.92218,5.2238,3,1,2,6
427-43-7963,5.81678,0.0,72.88174,55.25521,4.32702,8.61714,9.83804,2.75438,82.67508,49.05494,5.68642,0,7.42095,4.93172,1,1,0,41
522-59-1711,5.19348,1.0,13.25533,42.07229,6.40799,4.09288,7.6824,5.56658,76.82061,48.76167,6.45341,0,8.87204,5.40945,2,1,3,29
